id,path_letter,program_name,degree_awarded,institution,institution_type,city,country,mobility,language_of_instruction,english_level_required,duration_months,ects,tuition_non_eu_eur_per_year,tuition_notes,intake_2027_confirmed,application_opens,application_deadline,deadline_source_cycle,entry_requirements_summary,accepts_engineering_bachelor,portfolio_or_audition_required,scholarship_available,scholarship_names,scholarship_coverage_level,tunisia_eligible,program_url,admissions_url,funding_url,source_urls,verification_status,verifier_agent,verified_date,red_flags,fit_notes
A-006,A,Máster en Enseñanzas Artísticas de Nuevas Tecnologías de la Música Actual: Creación e Interpretación,"Máster en Enseñanzas Artísticas (official artistic master, 60 ECTS)",Real Conservatorio Superior de Música de Madrid (RCSMM),Public conservatory,Madrid,Spain,single_site,Spanish,TBC,12,60,TBC,Not published on the page opened.,TBC,TBC,Tribunal dates published for the 2026-27 intake; specific dates not extracted,2026 cycle - 2027 TBC,"Graduates of superior artistic education in Composition or Performance, or university graduates with equivalent music degrees (Spanish or international). Structure: 16 general + 20 creative + 12 complementary + 12 TFM ECTS.",no,yes,TBC,TBC,TBC,TBC,https://rcsmm.eu/masteres/master-nuevas-tecnologias-musica-actual-creacion-e-interpretacion/,https://rcsmm.eu/masteres/master-nuevas-tecnologias-musica-actual-creacion-e-interpretacion/,TBC,https://rcsmm.eu/masteres/master-nuevas-tecnologias-musica-actual-creacion-e-interpretacion/,VERIFIED,W1-A,2026-08-22,"Entry is restricted to holders of a music degree (Composition or Performance) - the client has no music degree, so eligibility is the binding constraint, not credentials. Admission requires three original compositions OR a 20-minute contemporary performance, plus interview. Spanish-taught.","Accredited by Fundación madri+d, an official enseñanzas artísticas master. Content is new technologies in current music - creation and performance, which is on-path, but the eligibility wall makes it a low-probability target. Logged for completeness."
C-068,C,Computer Science (Informatik) M.Sc.,Master of Science,Technische Universitaet Berlin - Faculty IV (EECS),public university,Berlin,Germany,single_site,English,CEFR B2,24,120,0,"TU Berlin charges no tuition fee; a semester contribution applies, amount not confirmed on a page opened this session.",TBC - programme starts in both summer and winter semester,"01.06.2026 (WS 2026/27, unrestricted programmes); 01.12.2026 (SS 2027)",31.08.2026 for WS 2026/27 (unrestricted; same via uni-assist for foreign qualifications); 28.02.2027 for SS 2027,2026/27 and SS2027 cycles published - for a September 2027 start (WS 2027/28) expect approximately 01.06.2027-31.08.2027; 2027 TBC,"Open admission. A first university degree in computer science or a closely related field, with at least 36 credit points in computer science fundamentals (theoretical, engineering and methodological-practical), 18 credit points in mathematics and 30 further computer science credit points. English at CEFR B2. Machine Learning is one of the selectable study fields; four semesters comprising a main area, elective modules and a thesis.",likely,no,TBC,TBC,none_found,TBC,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/computer-science-informatik-m-sc,https://www.tu.berlin/go167,TBC,https://www.tu.berlin/en/studying/study-programs/all-programs-offered/study-course/computer-science-informatik-m-sc|https://www.tu.berlin/en/eecs/academics-teaching/study-offer/masters-programs/msc-computer-science-informatik|https://www.tu.berlin/en/ak|https://www.tu.berlin/go167,VERIFIED,W1-C,2026-08-22,"The audio/music link is CROSS-FACULTY and unproven: the Audio Communication group with its computer-music and computational-musicology teams sits in Faculty I, not EECS, so it is not confirmed that an EECS master's student can take a thesis there. Strict credit-point prerequisites (36 CS fundamentals + 18 maths + 30 further CS) must be evidenced from the Tunisian transcript.","PATH C(b) IN BERLIN, and the strongest ENGLISH-taught, ZERO-TUITION, OPEN-ADMISSION option in the sweep: Machine Learning is an explicit study field, and the same university hosts the Audio Communication group's 'Computer music and neural audio systems' and 'Computational musicology' teams. If cross-faculty supervision is possible this is a top-tier outcome for an engineer targeting music AI without German. Verify cross-faculty thesis rules in Wave 2."
A-002,A,"Tonmeister*in, Master of Arts (Sound Engineering)",Master of Arts (MA),"Universität der Künste Berlin (UdK), technical-scientific part taught at TU Berlin",Public art university,Berlin,Germany,single_site,German (C1; B2 also accepted),TBC,12,60,0,Public art university - no tuition stated; a 50.00 EUR application fee applies (plus international transfer costs). Semester fee amount TBC.,TBC,15 March (winter semester) / 15 October (summer semester),Winter semester: 15 April; Summer semester: 15 November,TBC - dates given without a year,"Bachelor's degree or diploma in Sound Engineering (Tonmeister) from UdK Berlin or an equivalent programme elsewhere, plus demonstrated artistic talent. Portfolio of at least five audio/video productions uploaded to Bemus, including at least one classical and one popular-music production. Entrance examination with a mixing task and an oral examination.",no,yes,TBC,TBC,TBC,TBC,https://www.udk-berlin.de/en/courses/sound-engineering/,https://www.udk-berlin.de/en/application/applicationguide/sound-engineering-master/,TBC,https://www.udk-berlin.de/en/application/applicationguide/sound-engineering-master/|https://www.udk-berlin.de/tonmeister/studium/|https://www.tu.berlin/en/ak/study-and-teaching/degree-programs/tonmeister,VERIFIED,W1-A,2026-08-22,"ELIGIBILITY BLOCKER: admission requires a bachelor/diploma specifically in Sound Engineering (Tonmeister) or an equivalent programme - a software-engineering diploma does not qualify. German C1. Portfolio of five professional productions plus a live mixing entrance exam. Logged for completeness, not as a realistic target.","Berlin's flagship recording-arts master, taught jointly with TU Berlin's audio engineering courses, tuition-free. Excellent subject fit in principle but effectively closed to anyone without a Tonmeister bachelor. Only 2 semesters/60 ECTS."
G-085,G,Master of Film,MA (Master of Film) - NVAO-accredited,Netherlands Film Academy / Nederlandse Filmacademie (Amsterdam University of the Arts - AHK),Film school within a university of the arts (hbo),Amsterdam,Netherlands,single_site,English,TBC,TBC,TBC,TBC,AHK institutional (non-EEA) master rate not opened this session.,TBC,TBC,TBC,TBC,TBC - artistic-research oriented master for practising filmmakers.,unclear,"TBC - expected yes (film school, artistic research proposal)",TBC,TBC,TBC,TBC,https://www.filmacademie.ahk.nl/master-film/programme/,TBC,TBC,https://www.filmacademie.ahk.nl/|https://www.filmacademie.ahk.nl/bachelor-film/sound-design/,UNVERIFIED,W1-G,2026-08-22,COULD NOT OPEN OFFICIAL PAGE THIS SESSION (filmacademie.nl 302s to filmacademie.ahk.nl; sub-pages returned 404 through the fetch tool). Dedicated Sound Design provision at the Filmacademie is at BACHELOR level - admission for the bachelor Sound Design track ran to 7 April 2026. NO dedicated sound-design MASTER confirmed.,"WAVE-2 PRIORITY RE-CHECK. The Netherlands' leading film school; the only master-level routes appear to be Master of Film (artistic research) and a Composing for Film master. Verify whether a sound designer can enter Master of Film with a sound-led research project, and check the Composing for Film master separately."
G-083,G,COVERAGE CHECK - no master-level audio programme in Berlin,n/a - highest audio award is a diploma / UK-validated bachelor,SAE Institute Germany (Berlin campus) and dBs Institute,Private creative-media academies,Berlin,Germany,single_site,German and English,TBC,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,n/a,no,n/a,none_found,n/a,https://www.dbsinstitute.ac.uk/find-a-course,n/a,n/a,https://www.dbsinstitute.ac.uk/find-a-course|https://www.sae.edu/deu/de/courses/audio/,PARTIALLY_VERIFIED,W1-G,2026-08-22,"DOCUMENTED NEGATIVE. dBs Institute: VERIFIED this session against its own course list - campuses are Bristol, Manchester, Plymouth and Online; THERE IS NO BERLIN CAMPUS and no postgraduate course is delivered in Berlin (MA Innovation in Sound and MA Music Production are Bristol/Online only). The 'dBs Music Berlin' name in lead data refers to a former diploma operation at Funkhaus, not a master. SAE Berlin: prior-sweep lead states no Master in Audio Production is offered in Germany - NOT re-verified on sae.edu/deu this session.",Logged so neither institution is re-chased. Removes two entries from the Berlin coverage floor.
H-100,"H,R","Erasmus Mundus Joint Master WAVES - Waves, Acoustics, Vibrations, Engineering and Sound (Master Universitario Erasmus Mundus en Ondas, Acustica, Vibraciones, Ingenieria y Sonido)",Erasmus Mundus Joint Master Degree - multiple national diplomas plus a joint diploma supplement,"Consortium: Universidade de Coimbra (PT), Universitat Politecnica de Valencia - Campus de Gandia (ES), Aix-Marseille Universite (FR), Centrale Mediterranee / Ecole Centrale Marseille (FR)",Public universities and grandes ecoles consortium,"Coimbra (S1), Gandia/Valencia (S2), Marseille (S3), internship worldwide (S4)",Portugal + Spain + France,rotating,English,TBC - no prior language requirement specified on the UPV page,24,120,2356,"UPV publishes 39.27 EUR per credit for 2026-27, approx. 4712.40 EUR for the full 120-ECTS degree, with the SAME rate for EU/national and international students (annualised here as approx. 2356 EUR/yr). Erasmus Mundus scholarship holders cannot be charged tuition or other mandatory participation costs.",no - RECRUITMENT SUSPENDED,suspended,suspended (historically a January deadline with April/May results),none - recruitment suspended as of 1 October 2025,Not published on the pages opened. Programme is 'in the process of renewal' and offered places are currently unavailable.,likely,no,yes - when running,Erasmus Mundus Joint Master scholarship,full+stipend,likely - Erasmus Mundus Joint Master scholarships are open to Partner Country nationals including Tunisia; not re-verified on an official EU page this session,https://master-waves.eu/,https://www.upv.es/estudios/master/muemwaves/en/home/,https://www.upv.es/estudios/posgrado/masteres-erasmusmundus-en.html,https://master-waves.eu/|https://www.upv.es/estudios/master/muemwaves/en/home/,VERIFIED,W1-H,2026-08-22,"RECRUITMENT SUSPENDED. The consortium site states verbatim that as of 1 October 2025 'it has been decided not to open the recruitment campaign for a 2026-2028 cohort', and UPV's page marks the programme as 'in the process of renewal' with offered places unavailable. A 2027-2029 cohort is therefore NOT confirmed and may never open. Also: only ONE consortium partner is in scope (UPV Gandia, Spain); Portugal and France are out of the geographic scope, so the client would spend three of four semesters outside the priority geographies. || RECRUITMENT SUSPENDED. The consortium committee announced on 1 October 2025 that it would not open a recruitment campaign for the 2026-2028 cohort and that the application platform is therefore unavailable, while it works to enhance the programme. Whether a 2027-2029 cohort will be recruited is unknown. Scholarship coverage and Tunisian eligibility could not be verified because the funding pages are behind the closed platform. Do not build a plan on this without re-checking master-waves.eu in early 2027. || MERGE: path agents disagreed on verification status (PARTIALLY_VERIFIED, VERIFIED) - Wave 3 to adjudicate","WOULD BE THE BEST FUNDING OUTCOME ON THIS PATH IF IT REOPENS - Erasmus Mundus scholarships cover tuition plus a living allowance (published elsewhere at ~1400 EUR/month for up to 24 months). Spatial-audio fit is PARTIAL: the curriculum covers psycho-acoustics, electro-acoustics, room acoustics, ultrasound, musical acoustics and underwater acoustics; no dedicated spatial-audio, 3D-audio or ambisonics track was found. Set a Wave-2 reminder to re-check master-waves.eu for a 2027-2029 call."
G-086,G,Master Art of Sound,Master of Music - NVAO-accredited,Royal Conservatoire The Hague (Koninklijk Conservatorium),"Conservatoire (hbo, part of University of the Arts The Hague)",The Hague,Netherlands,single_site,English,TBC,24,120 (2-year Dutch MMus; page does not state figure - TBC),11488,EUR 11488 institutional tuition fee for non-EEA students 2026-2027 (standard master rate; DNOA and conducting masters pay EUR 8250). Statutory EEA fee EUR 2694 does NOT apply to Tunisian nationals. 2027-2028 rate TBC.,TBC - 2026 cycle page currently shows 'Applications closed',TBC,26 February 2026 for pre-selection materials; interviews 13-18 April 2026; final admission decisions 31 August 2026,2026 cycle - 2027 TBC,"Bachelor of Music with a Tonmeister / Music Recording specialisation or equivalent; clear professional vision, independent research capability, relevant technical skills; a defined research question and graduation-project concept.",unclear,"YES - PORTFOLIO + INTERVIEW. Portfolio of THREE self-initiated projects: lossless/uncompressed audio-video files, a 300-600 word written report per project, one PDF per project. Plus a Master Project Plan, Europass CV and motivation form. Then a max-30-minute online motivation interview with three jury members via MS Teams.",TBC,TBC,TBC,TBC,https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound,https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound/toelatingseisen,https://www.koncon.nl/en/application-process/tuitionfees,https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound|https://www.koncon.nl/en/programmes/master/art-of-sound/master-artofsound/toelatingseisen|https://www.koncon.nl/en/application-process/tuitionfees,VERIFIED,W1-G,2026-08-22,Entry text names a Tonmeister / Music Recording BACHELOR as the expected background - the client has neither a music degree nor a recording bachelor. 'or the equivalent' is the only opening; the portfolio must carry the whole case. Accreditation itself is clean (NVAO Master of Music).,"Content fit is excellent: 3D sound, object-based audio, immersive audio mixing, INTERACTIVE AUDIO DESIGN and SOUND DESIGN FOR FILM are named semester-project topics. Portfolio bar is the highest on this path (3 fully documented self-initiated projects) - client's in-progress music portfolio needs targeted sound-to-picture work, not just tracks."
L-122,L,MBA Imagineering,MBA,Breda University of Applied Sciences (BUas),university of applied sciences (hogeschool),Breda,Netherlands,single_site,English,IELTS Academic 6.0 / TOEFL iBT 80 / Cambridge B2 First 169 / PTE 61 / LanguageCert Academic 65,12 (full-time) or 18 (executive part-time),60,17250,"EUR 17250 stated for 2026-2027 on the programme page; the page does not split EU vs non-EU rates, so the single figure is taken as applying to non-EU too - confirm in Wave 2.",TBC,TBC,15 August (1 July recommended),cycle year not stated - 2027 TBC,"Bachelor's degree (or equivalent) plus relevant work experience and strong personal motivation. Bachelors in tourism, leisure, sports, culture or business management/economics are named; applicants from other fields may be admitted with additional coursework depending on test results, work experience and first-degree field.",likely,no,TBC,TBC,TBC,TBC,https://www.buas.nl/en/programmes/master-imagineering,https://www.buas.nl/en/programmes/master-imagineering/admission-requirements,TBC,https://www.buas.nl/en/programmes/master-imagineering|https://www.buas.nl/en/programmes/master-imagineering/admission-requirements,PARTIALLY_VERIFIED,W1-L,2026-08-22,"Work experience is listed as a requirement - the client is a fresh graduate, so this is the main eligibility risk. NVAO accreditation not stated on the pages read (BUas is a funded Dutch UAS so it is expected, but confirm). No scholarship found.","Experience-economy / creative business design MBA with an explicit startup track (BUas Startup Support, BUSS) - a genuine venture-building master rather than a cultural-policy one. Lowest English bar of the NL rows (IELTS 6.0), which matters given no test taken yet. Music-experience venture (events, live, immersive audio) is exactly the kind of graduation project this programme runs. No Path J overlap."
L-124,L,"Master Crossover Creativity (deeltijd) [Crossover Creativity Master, part-time]",MA,HKU University of the Arts Utrecht (Hogeschool voor de Kunsten Utrecht),university of applied sciences / art school,Utrecht,Netherlands,single_site,Dutch (programme states 'This programme is in Dutch only'),not applicable - Dutch proficiency required instead,24 (part-time),60,TBC,"HKU official pages read this session did not publish the fee. A secondary Dutch study portal reported statutory EUR 2209 and institutional EUR 10051 - NOT confirmed on hku.nl, treat as a lead only.",TBC,TBC,TBC,TBC,"Bachelor's degree; demonstrable designing, creative and exploratory knowledge and skills; critical and open mindset; proven Dutch-language proficiency. Selection is via four assignments about your own fascinations, talents and cross-sector idea (creative engineering / applied design / social entrepreneurship).",likely,yes - four selection assignments plus an own cross-sector project idea (portfolio-equivalent),TBC,TBC,TBC,TBC,https://www.hku.nl/en/study-at-hku/creative-transformation/master-crossover-creativity-(part-time),https://www.hku.nl/en/study-at-hku/creative-transformation/master-crossover-creativity-(part-time),TBC,https://www.hku.nl/en/study-at-hku/explore-and-apply/masters|https://www.hku.nl/en/study-at-hku/creative-transformation/master-crossover-creativity-(part-time),PARTIALLY_VERIFIED,W1-L,2026-08-22,"DUTCH-ONLY instruction and Dutch-proficiency entry requirement - effectively closed to the client for a Sept 2027 start. Part-time only (HKU's masters index now lists only the part-time variant), which is normally incompatible with a Dutch student residence permit for a non-EU national. Fee unpublished on the official site.","Conceptually a very strong Path L fit - creative engineering + social entrepreneurship + own cross-sector venture, at an arts university - but the Dutch-only, part-time structure makes it near-unusable for a Tunisian applicant. Logged so the orchestrator does not re-discover it. No Path J overlap."
L-131,L,Master universitario online en Gestion Cultural (interuniversitario UOC-UdG) [Cultural Management],Master Universitario Oficial (joint UOC / Universitat de Girona),Universitat Oberta de Catalunya (UOC) with Universitat de Girona (UdG),public online university (UOC) + public university (UdG),Barcelona / Girona (fully online),Spain,single_site,Spanish and Catalan (separate cohorts),not required,12 (full-time) or 24 (part-time),60,TBC,"EUR 25.82 per credit plus EUR 18.30 per credit for learning resources for EU students; indicative total EUR 2900 for EU full-time students and EUR 4330-4840 for non-EU students depending on duration, per the UOC programme page. Because the non-EU total spans one or two years, no single annual figure is asserted.",TBC,April (for the September/October start); October (for the February/March start),June (for the September/October start) - exact date not published on the page read,2026 cycle (October 2026 start shown) - 2027 TBC,"An official university degree is required; any bachelor gives access. Recommended backgrounds are humanities, social sciences or communication, but the programme is not restricted to them.",likely,no,TBC,TBC,TBC,TBC,https://www.uoc.edu/es/estudios/masters/master-universitario-gestion-cultura,https://www.uoc.edu/es/estudios/masters/master-universitario-gestion-cultura,TBC,https://www.uoc.edu/es/estudios/masters/master-universitario-gestion-cultura,PARTIALLY_VERIFIED,W1-L,2026-08-22,"100% ONLINE - a fully online master does not normally support a Spanish student visa/residence permit for a Tunisian national, which undercuts the whole relocation goal. Titulo oficial (accreditation fine). Taught in Spanish/Catalan only.","By far the cheapest official Spanish route into cultural management (EUR ~4.3-4.8k total for non-EU) and it explicitly trains students to run their own cultural project, but the online format conflicts with the client's move-to-Europe objective. Worth keeping as a fallback/parallel credential. No Path J overlap."
L-127,L,Master Arts and Society,MA Arts and Culture,Utrecht University,public research university,Utrecht,Netherlands,single_site,English,TBC,12 (full-time) or 24 (part-time),TBC (not stated on the page fetched; NL one-year MA is normally 60),21342,Institutional (non-EU/EEA) fee 2026-2027 = EUR 21342 per the programme page. 2027-2028 rate not yet published.,TBC,TBC,TBC,TBC,Selective programme; the overview page states entry requirements are on a separate page which returned 404 this session. Bachelor-level qualification required; specific accepted disciplines not confirmed.,unclear,TBC,TBC,TBC (Utrecht Excellence Scholarships not confirmed for this programme this session),TBC,TBC,https://www.uu.nl/en/masters/arts-and-society,TBC - https://www.uu.nl/en/masters/arts-and-society/entry-requirements returned 404 this session,TBC,https://www.uu.nl/en/masters/arts-and-society,PARTIALLY_VERIFIED,W1-L,2026-08-22,Entry-requirements and funding pages could not be opened this session. Fee is the highest of the NL public-university rows.,"Includes internships in cultural enterprises and frames graduates for the arts/media/cultural sector, but 'entrepreneurship' is not a named curriculum strand - weaker Path L fit than L-001/L-003/L-005. Needs a Wave 2 re-verification pass. No Path J overlap."
J-108,J,Master propi de Management i Produccio Musical (Master's Degree in Music Management and Production),Titulo propio / master propi of ESMUC - NOT an official Spanish degree,ESMUC - Escola Superior de Musica de Catalunya,Public higher music education centre (conservatory),Barcelona,Spain,single_site,Spanish (occasional English from guest speakers),Not required as a test; applicants must read and understand English and be fluent in Spanish,11,60,4692,"EUR 78.20 per credit as published; 60 ECTS x EUR 78.20 = EUR 4,692 for the programme (exact multiplication of the two published figures, not an estimate)",no,2 Feb (round 1),Round 1: 2 Feb - 25 Mar (decision 15 Apr); Round 2: 4 May - 24 May (decision 9 Jun); Round 3: 6 Jul - 6 Sep (decision 6-13 Sep),2026 cycle (course runs Sept 2026 - Jul 2027) - 2027 cycle TBC,Bachelor's degree in music OR any university degree with demonstrated musical skills; CV and motivation letter; possible personal interview; fluency in Spanish and ability to read/understand English,yes_explicit,"flagged - no formal audition, but 'demonstrated musical skills' are required alongside a non-music degree, plus a possible interview",TBC,TBC,none_found,TBC,https://www.esmuc.cat/en/studies/masters-i-postgraus/master-propi-de-management-i-produccio-musical/,https://www.esmuc.cat/en/studies/masters-i-postgraus/master-propi-de-management-i-produccio-musical/,TBC,https://www.esmuc.cat/en/studies/masters-i-postgraus/master-propi-de-management-i-produccio-musical/,VERIFIED,W1-J,2026-08-22,"TITULO PROPIO, not a titulo oficial - no RUCT entry, which restricts public scholarship access and can complicate both the Tunisian student visa and later recognition. Taught in Spanish. Cheapest programme on this path by a wide margin but the award is the weakest","STRONGEST admission signal on this path: the entry rule explicitly reads 'bachelor's in music OR any university degree with demonstrated musical skills' - a 300-ECTS engineering diploma clearly qualifies on the degree side, and the client's DJ/producer practice is exactly the 'demonstrated musical skills' evidence needed. Barcelona (priority city), EUR 4,692 total. Combines management AND production, matching the dual software/music career"
J-103,J,"Music and Creative Industries (MCI), M.A.",Master of Arts (M.A.) - ACQUIN-accredited German master's degree,Popakademie Baden-Wuerttemberg,"Public state institution for popular music (Hochschule-level, staatlich)",Mannheim,Germany,single_site,German,n/a - German C1 or equivalent required for international applicants,24,120,TBC,"No tuition fees for consecutive master's programmes for domestic students, BUT international students and second-degree students have paid Baden-Wuerttemberg tuition fees since winter semester 2017/18 - the amount is NOT published on the programme or application pages, so TBC. Semester contribution also TBC",TBC,TBC,"15 June (annual), documents uploaded by 23:59; entrance examination in July (20-24 July 2026 for the 2026 intake); winter-semester start only",2026 cycle dates published; the 15 June deadline is stated as annual - 2027 exam dates TBC,"Bachelor's degree (B.A. or B.Sc.) with subject relevance - culture, music, business, social sciences, media or communication studies - with transcript; university entrance qualification; CV; motivation letter of two ~300-word answers; documented MINIMUM SIX MONTHS of practical experience in music, culture or the creative sector (employment, internship or volunteering); German C1 for international applicants; residence permit required by the start of study. Entrance examination (Aufnahmepruefung). Approx. 20 places; admission to the entrance exam is granted a maximum of twice",unclear,yes - entrance examination (Aufnahmepruefung) plus documented sector practice,TBC,BAfoeG eligibility stated (not available to a non-EU student visa holder); no programme scholarship named,none_found,TBC,https://www.popakademie.de/de/studium/music-and-creative-industries-ma/facts/,https://www.popakademie.de/de/studium/music-and-creative-industries-ma/bewerbung/,https://www.popakademie.de/de/studium/music-and-creative-industries-ma/bewerbung/,https://www.popakademie.de/|https://www.popakademie.de/de/studium/music-and-creative-industries-ma/facts/|https://www.popakademie.de/de/studium/music-and-creative-industries-ma/bewerbung/,VERIFIED,W1-J,2026-08-22,"in_scope = flagged_exception - MANNHEIM, NOT BERLIN, so outside the stated German scope; logged deliberately per the brief's exceptional-programme rule and never silently included. Further gates: German C1 mandatory for international applicants; competitive entrance examination with only ~20 places and a maximum of two attempts; six months' documented music/culture sector practice required; Baden-Wuerttemberg international-student tuition applies but the amount is not published","in_scope = flagged_exception. The single best value-for-money music-BUSINESS master in Germany: a public, ACQUIN-accredited 120-ECTS M.A. at the country's flagship popular-music institution, with fees far below any private option even after the Baden-Wuerttemberg international surcharge. It is on this list only because it fits the path so precisely; the German C1 requirement and the entrance exam are the reasons it should still rank below Berklee Valencia and Macromedia Berlin for this client. The client's DJ/producer activity is the natural evidence for the six-month sector-practice rule"
J-105,J,MA Arts and Culture (Kunst- en cultuurwetenschappen) - track Popular Music and Sonic Cultures,Master of Arts (MA) - NVAO-accredited Dutch research-university degree,University of Groningen (RUG) - Faculty of Arts,Public research university,Groningen,Netherlands,single_site,English (programme offered in English; some tracks Dutch),IELTS 6.5 (all sections >= 6.0); TOEFL iBT 90; Cambridge C1 Advanced 180,12,60,19900,"Non-EU/EEA tuition EUR 19,900 per year for 2026-2027 (full-time)",yes,TBC,1 May 2027 (non-EU applicants) for a 1 September 2027 start,2027 cycle - dates published on the RUG page for September 2027 entry,"Applications are assessed by an Admissions Board, which decides on direct admission, a pre-master, or refusal, based on the applicant's educational background. Track-specific requirements are set per track",unclear,no,TBC,TBC,none_found,TBC,https://www.rug.nl/masters/arts-and-culture/popular-music-and-sonic-cultures/,https://www.rug.nl/masters/arts-and-culture/,TBC,https://www.rug.nl/masters/arts-and-culture/|https://www.rug.nl/masters/arts-and-culture/popular-music-and-sonic-cultures/,VERIFIED,W1-J,2026-08-22,"ACADEMIC, NOT MANAGERIAL: the track studies popular-music and sonic practices from a cultural-studies angle; the page does NOT confirm coverage of industry business models, rights or streaming economics - treat the music-business claim as unverified. Admissions Board discretion means a non-arts bachelor may be routed into a pre-master (extra year, extra cost). Non-EU fee EUR 19,900 with no scholarship confirmed","ONLY row on this path with a CONFIRMED 2027-cycle deadline (1 May 2027 for a 1 Sep 2027 start), which makes it a useful calendar anchor. Groningen is in scope. The Admissions Board / pre-master route is the realistic entry mechanism for a 300-ECTS engineering diploma"
AC-036,AC,MSc Marketing Management,MSc,"Tilburg University (Tilburg School of Economics and Management, TiSEM)",public_university,Tilburg,Netherlands,single_site,English,TBC - Tilburg's general master's requirement is reported as IELTS 6.5 but the official programme page returned HTTP 403 and could not be read,12,60,TBC,"NOT VERIFIED. Tilburg's official institutional-fee PDF (Instellingstarieven voor masteropleidingen 2025-2026 and 2026-2027) was downloaded and confirmed to LIST 'M Marketing Management' (code 60063) and 'M Marketing Analytics' (code 60064) under TiSEM with EEA and non-EEA columns, but the numeric cells could not be extracted from the PDF's text layer. Secondary sources quote 19900 EUR non-EU for 2026-2027 - treat as unconfirmed.",TBC,"1 October 2026 via Studielink (reported, unconfirmed)","1 April 2027 for non-EU (reported, unconfirmed)",2027 cycle (reported),TBC - the official application page returned HTTP 403. Tilburg generally requires a recognised academic Bachelor's at first-class equivalence plus English proof; GMAT/GRE may apply.,unclear,no,TBC,Tilburg reportedly operates a DEI Waiver reducing master's tuition by 50% - UNCONFIRMED,TBC,TBC,https://www.tilburguniversity.edu/education/masters-programs/marketing-management,https://www.tilburguniversity.edu/education/masters-programs/marketing-management/application,https://www.tilburguniversity.edu/students/administration/tuition-fees,https://www.tilburguniversity.edu/sites/default/files/download/Instellingstarieven%20voor%20masteropleidingen%202025-2026.pdf,UNVERIFIED,W1-AC,2026-08-22,tilburguniversity.edu returns HTTP 403 to automated fetching on every HTML page tried - all facts here are unconfirmed. A reported 50% DEI tuition waiver would be materially important for this client and MUST be checked by a human. Do not quote the 19900 EUR figure to the client as fact.,"Tilburg is a top-tier marketing research school and its MSc Marketing Management sits alongside a dedicated MSc Marketing Analytics (AC-014) - the pairing the assignment says to prioritise. Blocked by anti-bot protection, not by anything substantive. HIGHEST-VALUE MANUAL FOLLOW-UP in the Dutch set: open the three Tilburg pages in a browser and settle tuition, the DEI waiver, and whether an engineering bachelor is accepted."
R-163,R,Tecnico Superior en Sonido para Audiovisuales y Espectaculos (Higher Technician in Sound for Audiovisuals and Live Events),"Tecnico Superior - CFGS, official LOE title, 120 ECTS","CEV - Escuela Superior de Comunicacion, Imagen y Sonido",private school delivering official state vocational qualifications,Barcelona (also Madrid),Spain,single_site,Spanish,not required,24,120,TBC,"Price not disclosed on the CEV page; 2,000 hours over two years",TBC,TBC,TBC - September 2026 start published,2026 cycle - 2027 TBC,"Bachillerato, or a Tecnico (FP Grado Medio) title, or the prueba de acceso a CFGS (min. age 19), or COU/university studies. Modules include Control de sonido en directo and Electroacustica (year 1) and Ajustes de sistemas de sonorizacion (year 2), plus workplace training and a final sound project.",yes_explicit,no,TBC,TBC,none_found,TBC,https://www.cev.com/tecnico-superior-en-sonido-para-audiovisuales-y-espectaculos-barcelona/,https://www.cev.com/tecnico-superior-en-sonido-para-audiovisuales-y-espectaculos/,TBC,https://www.cev.com/tecnico-superior-en-sonido-para-audiovisuales-y-espectaculos-barcelona/|https://www.cev.com/tecnico-superior-en-sonido-para-audiovisuales-y-espectaculos/|https://www.cev.com/tecnico-superior-en-sonido-para-audiovisuales-y-espectaculos-semipresencial/,PARTIALLY_VERIFIED,W1-R,2026-08-22,"VOCATIONAL, BELOW DEGREE LEVEL. The LOE Tecnico Superior is an official state title carrying 120 ECTS of vocational credit, but it is EQF 5 - a step DOWN from the client's engineering diploma, and it is not a master's. Delivered by a private school, so fees are commercial and unpublished. Would not advance a funding-first master's strategy.","ENTRY IS BELOW DEGREE LEVEL (original value: ""n/a - entry is at post-secondary level"") - the client is over-qualified on paper; the caveat is the award, not his eligibility. vocational - content is squarely on-path (live sound control, electroacoustics, PA system alignment; graduates listed as tecnico de sistemas de sonido and tecnico de sonido para PA) and it exists in both Barcelona and Madrid. This is the standard Spanish state qualification for live-sound work and confirms the field is taught at FP, not master's, level in Spain."
