id,path_letter,program_name,degree_awarded,institution,institution_type,city,country,mobility,language_of_instruction,english_level_required,duration_months,ects,tuition_non_eu_eur_per_year,tuition_notes,intake_2027_confirmed,application_opens,application_deadline,deadline_source_cycle,entry_requirements_summary,accepts_engineering_bachelor,portfolio_or_audition_required,scholarship_available,scholarship_names,scholarship_coverage_level,tunisia_eligible,program_url,admissions_url,funding_url,source_urls,verification_status,verifier_agent,verified_date,red_flags,fit_notes
L-011,L,Master de Formacion Permanente en Gestion Cultural (Continuing-education Master in Cultural Management),Master de Formacion Permanente (titulo propio - NOT an official master),"Universidad Carlos III de Madrid (UC3M), Instituto de Cultura y Tecnologia",public university (own-title postgraduate),Madrid (Puerta de Toledo campus),Spain,single_site,Spanish,not required,"15 (one taught academic year plus internship, max 15 months)",90,9500,"EUR 9500 total, paid as EUR 1000 reservation + EUR 4250 + EUR 4250. Same price for all nationalities as published.",TBC,TBC,4 September (course runs 16 September to early June),cycle year not stated on the page - 2027 TBC (a 31 May 2026 scholarship deadline for the 2026-2027 intake was seen in a secondary source),"Bachelor's degree or equivalent. Backgrounds in humanities, arts, architecture, communication or social sciences are preferred; motivation and academic record are assessed.",unclear,no,yes,UC3M Master en Gestion Cultural scholarships (3 awards covering the third instalment),partial,TBC,https://www.uc3m.es/formacion-permanente/gestion-cultural,https://www.uc3m.es/formacion-permanente/gestion-cultural,https://mastergestioncultural.eu/,https://www.uc3m.es/formacion-permanente/gestion-cultural|https://mastergestioncultural.eu/,PARTIALLY_VERIFIED,W1-L,2026-08-22,"TITULO PROPIO, not titulo oficial. Consequences: does not give automatic access to Spanish doctoral study, is generally excluded from Spanish government/Erasmus+ scholarship schemes, and can complicate the Tunisian student-visa file (although UC3M is a public university, which helps). Only 3 partial scholarships, each worth EUR 4250 of a EUR 9500 fee. Spanish-only instruction.","Long-running, well-regarded Madrid cultural-management master with a strong internship component, but the titulo propio status is a serious strike against a funding-first strategy. Preferred backgrounds are humanities-leaning; an engineer would need to argue the case. No Path J overlap."
L-012,L,Master Universitario en Emprendimiento e Innovacion Abierta / MEINN (Master Degree in Entrepreneurship and Open Innovation),Master Universitario Oficial,"Mondragon Unibertsitatea, Facultad de Empresariales (Mondragon Team Academy network)",private cooperative university (official degree-awarding),Bilbao,Spain,single_site,"Spanish, Basque and English","English B2 (reading, speaking, writing) plus Spanish C1",12,60,10290,"EUR 10290 for 2026-2027 (provisional, set annually by the Governing Council), listed under 'estudiantes de la Union Europea'; no separate non-EU rate published. EUR 550 reservation fee; 40% at enrolment then 20% in November, February and April.",TBC,TBC,TBC - not published on the requisitos-acceso page; see the inscripcion-matricula page,2026-2027 prices published - 2027 intake dates TBC,"An official Spanish university degree or an EHEA degree giving access to master's study; degrees from outside the EHEA accepted where the level is equivalent and grants postgraduate access at home. Engineering is explicitly named as a welcome background; applicants from non-social-science backgrounds complete a complementary online economics and business module before starting. Selection: transcript 40%, CV + motivation letter 30%, English certificate 10%, interview 20%.",yes_explicit,no,yes,Mondragon Unibertsitatea international-student scholarships (via the international advisor),partial,TBC,https://www.mondragon.edu/en/master-degree-entrepreneurship-open-innovation,https://www.mondragon.edu/es/master-universitario-emprendimiento-innovacion-abierta/requisitos-acceso,https://www.mondragon.edu/es/informacion/becas-ayudas/precios-masteres-universitarios,https://www.mondragon.edu/en/master-degree-entrepreneurship-open-innovation|https://www.mondragon.edu/es/master-universitario-emprendimiento-innovacion-abierta/requisitos-acceso|https://www.mondragon.edu/es/informacion/becas-ayudas/precios-masteres-universitarios,VERIFIED,W1-L,2026-08-22,"SPANISH C1 IS A HARD ENTRY REQUIREMENT for applicants from non-Spanish-speaking countries - the single biggest obstacle; the client has French, which shortens but does not remove the road to C1 by 2027. Scholarships reported at only 10-20% of fees. Bilbao, not Barcelona/Madrid. Private university, but the degree is oficial so visa and scholarship access are fine.","STRONGEST pure venture-building master found in Spain and the postgraduate sibling of the LEINN/Mondragon Team Academy model the brief flagged. Two pathways: create and launch your own company from zero, or lead innovation inside a firm - i.e. the master IS the venture, which is exactly this client's ask; a music-tech startup would be a legitimate project. Explicitly welcomes engineers ('it doesn't matter what you studied, engineering...'). 300 ECTS clears entry comfortably. No Path J overlap - this is business, not music, so the music dimension has to be supplied by the client's own project."
L-013,L,MSc in Innovation and Entrepreneurship (Master's in Innovation & Entrepreneurship),MSc,Esade Business School (Universitat Ramon Llull),private business school (part of a private university),Barcelona (Sant Cugat campus),Spain,single_site,"English (optional classes in Spanish, German, French, Mandarin)",TBC,12,60,TBC,Not published on the programme page read this session; Esade routes fee information through 'financing options'. Expect a high private-school fee - must be confirmed before this row is ranked.,yes - the programme page markets a September 2027 intake,TBC,TBC - rolling admission rounds not published on the page read,2027 cycle (September 2027 intake named on the page),Aimed at recent graduates and professionals with up to 2 years of work experience; a bachelor's degree is required. No mandatory GMAT/GRE stated (a GMAT simulator is offered). Specific accepted disciplines not published on the page read.,unclear,no,TBC,TBC - page refers only to 'financing options',TBC,TBC,https://www.esade.edu/master-of-science/en/program/masters-in-innovation-entrepreneurship,https://www.esade.edu/master-of-science/en,TBC,https://www.esade.edu/master-of-science/en|https://www.esade.edu/master-of-science/en/program/masters-in-innovation-entrepreneurship,PARTIALLY_VERIFIED,W1-L,2026-08-22,"Whether this MSc is a titulo oficial or a titulo propio is NOT stated on the programme page - decisive for scholarships and the visa file, so it must be resolved in Wave 2. Fee unpublished. Esade MSc fees are typically EUR 25k+, which sits badly with a funding-first strategy.","Top-tier Barcelona brand, English-taught, September 2027 intake already advertised, and the stated outcome is 'launch your own startup'. Generic rather than creative-sector entrepreneurship, so it serves Path L only as the business engine - the music dimension would come entirely from the client's own venture. Barcelona location is a strong plus. No Path J overlap."
L-014,L,Master online en Gestion Cultural Internacional e Innovacion Social (Online Master in International Cultural Management and Social Innovation),Master propio / titulo propio (inferred - pre-registration runs through UCM's 'preinscripciontp' titulos-propios portal),"Universidad Complutense de Madrid (UCM), Escuela de Gobierno",public university (own-title postgraduate),Madrid (fully online),Spain,single_site,Spanish,not required,TBC,TBC,TBC,Not published on the programme site read this session.,TBC,TBC - pre-registration for 2026/27 is open via https://preinscripciontp.ucm.es/iniciotip?anio=2026&codTitulo=B023,TBC,2026-2027 cycle open - 2027-2028 TBC,Not published on the programme site read this session.,unclear,TBC,TBC,TBC,TBC,TBC,https://mastergestionculturalucm.com/,https://preinscripciontp.ucm.es/iniciotip?anio=2026&codTitulo=B023,TBC,https://mastergestionculturalucm.com/,UNVERIFIED,W1-L,2026-08-22,"Almost certainly a TITULO PROPIO (the UCM pre-registration URL is the titulos-propios portal) - weak for scholarships and for the Tunisian student visa. Fully ONLINE, so it does not support a residence permit. Spanish-only. Programme information is hosted on a marketing microsite rather than ucm.es - re-verify on the ucm.es domain in Wave 2.","Logged for coverage of the Complutense line in the brief; combines international cultural management with social innovation, which is adjacent to Path L, but online + titulo propio makes it a low-priority option for this client. No Path J overlap."
L-015,L,M.A. International Management - Creative Leadership,M.A.,SRH Berlin University of Applied Sciences (SRH University),private university of applied sciences (staatlich anerkannt),Berlin,Germany,single_site,English,proof of English proficiency required; SRH's own English Proficiency Certificate test accepted as an alternative,24,120,13900,"Non-EU/EEA students: EUR 6950 per semester, i.e. EUR 13900 per year and EUR 27800 over the 4-semester programme; EU/EEA students pay EUR 840 per month. One-off enrolment fee EUR 1000 (non-EU) / EUR 750 (EU).","TBC - the programme runs two intakes a year (1 April and 1 October), so an autumn 2027 start is structurally expected",rolling,rolling admission via the SRH online portal; start dates 1 April and 1 October,rolling - no cycle-specific date published,"Bachelor's degree (or transcripts if not yet complete), letter of motivation, CV, passport copy and proof of English. No GMAT stated; no minimum ECTS published on the page read.",likely,no,TBC,TBC - SRH advertises partial scholarships for talented international students but none were named on this programme page,partial,TBC,https://www.srh-university.de/en/master/international-management-creative-leadership/b/,https://apply.srh.de/en_GB/courses/course/49-ma-international-management--focus-creative-leadership,TBC,https://www.srh-university.de/en/master/international-management-creative-leadership/b/,PARTIALLY_VERIFIED,W1-L,2026-08-22,"Private provider: staatlich anerkannt and FIBAA Premium Seal accredited (so the degree is valid for the visa), but EUR 27800 total tuition with only unspecified partial scholarships is a poor funding-first profile. Non-EU students pay a per-semester rate roughly 40% above the EU monthly-rate equivalent.","Closest thing in Berlin to an English-taught creative-leadership management master at a state-recognised institution, with 120 ECTS and open entry across bachelor fields. Sits between Path L (creative venture leadership) and generic international management. The 300-ECTS engineering diploma is far above the bar. No Path J overlap."
L-016,L,Management of Creative Industries (M.A.) [also marketed as Integrative Management of Creative Industries],M.A.,bbw Hochschule Berlin,private university of applied sciences (staatlich anerkannt),Berlin,Germany,single_site,English (lectures and teaching formats almost exclusively in English),"good English, CEFR B2",24 (4 semesters),TBC (not stated on the official page; a German study portal reports 120),TBC,"The official bbw page does not publish fees. A German study portal reported EUR 3270 per semester (which would be EUR 6540 per year) - LEAD ONLY, not confirmed on bbw-hochschule.de.",TBC,TBC,TBC - winter-semester start; no deadline published on the page read,TBC,A first professionally qualifying higher-education degree (erster berufsqualifizierender Hochschulabschluss); a bachelor of at least six semesters with at least a 'satisfactory' grade; good English at CEFR B2. Full-time (Vollzeit).,likely,no,TBC,TBC,TBC,TBC,https://www.bbw-hochschule.de/studium/studiengaenge/master/management-of-creative-industries.html,https://www.bbw-hochschule.de/studium/studiengaenge/master/management-of-creative-industries.html,TBC,https://www.bbw-hochschule.de/studium/studiengaenge/master/management-of-creative-industries.html|https://www.bbw-hochschule.de/eng/international.html,PARTIALLY_VERIFIED,W1-L,2026-08-22,"Private Hochschule but confirmed staatlich anerkannt and accredited by FIBAA / Akkreditierungsrat, so the degree is visa- and recognition-safe. Fees and ECTS are not published on the official site - the single biggest gap on this row. Small institution with low international visibility.","Billed as Germany's first master's programme in management of the creative industries, English-taught, in Berlin, at a fraction of the SRH/ESMT price if the ~EUR 3270/semester lead holds. Cross-sector creative-economy management with strong practitioner input - a solid Path L candidate that needs one fee-confirmation call. Path J overlap: light (music is one of several creative sectors covered)."
L-017,L,MA Business for the Creative Industries,"MA (awarded by BIMM University, UK) plus a CMI Level 7 Certificate in Strategic Management & Leadership",BIMM University Berlin,"private specialist creative-industries institute (UK degree-awarding body, Berlin campus)",Berlin,Germany,single_site,English,CEFR B2 or equivalent,12 (full-time) or 24 (part-time),90 ECTS / 180 UK level-7 credits,5000,EUR 5000 per year of study for international students (EUR 2500 per year on the part-time route); an early-acceptance discount of EUR 2000 per year was advertised for offers accepted with deposit by 6 August 2026. Figure taken from BIMM's fees page as reported in search results - re-open https://www.bimm-institute.de/fees-finance/ in Wave 2 to confirm the 2027 rate directly.,TBC,TBC,TBC - the course page showed only 'late applications are now open' for the current cycle,2026 cycle - 2027 TBC,A good degree (normally UK 2:1 or above) OR significant professional experience in the creative arts/industries; portfolio review and interview required. Recognition of prior/experiential learning (RPCEL) available for experienced applicants without an undergraduate qualification.,likely,yes - portfolio review and interview form part of admission,TBC,"TBC (an early-payment discount is offered, which is not a scholarship)",TBC,TBC,https://www.bimm-institute.de/courses/ma-business-for-the-creative-industries/,https://www.bimm-institute.de/how-to-apply/,https://www.bimm-institute.de/fees-finance/,https://www.bimm-institute.de/courses/ma-business-for-the-creative-industries/|https://www.bimm-institute.de/fees-finance/|https://www.bimm-institute.de/how-to-apply/,PARTIALLY_VERIFIED,W1-L,2026-08-22,"ACCREDITATION IS THE KEY QUESTION: the award is a UK BIMM University degree delivered on a Berlin campus, and German staatliche Anerkennung is NOT stated anywhere on the pages read. That affects German student-visa issuance, Anabin/KMK recognition and German/EU scholarship access for a Tunisian national - must be resolved before this is ranked. The course page also notes module structure is 'subject to validation'.","Cheapest Berlin option by a wide margin (EUR 5000/yr) and the most directly on-path: business and enterprise for the creative industries, taught in a music-rooted institution, in the city with Europe's densest electronic-music economy. Strong Path J OVERLAP - BIMM Berlin also runs music-industry MAs, and this programme is the 'build your own creative business' side of the same house; the orchestrator should dedupe against Path J's BIMM rows. Portfolio requirement is FLAGGED, not disqualifying (business portfolio, not a music audition)."
L-018,L,Master in Innovation and Entrepreneurship (MIE),MSc,ESMT Berlin,private business school (staatlich anerkannt),Berlin,Germany,single_site,English,proof of English proficiency (TOEFL/IELTS) or a prior degree taught in English,24,TBC,TBC,EUR 36000 total programme fee (not split per year on the page read).,TBC - annual September intake; the site currently markets September 2026,rolling,rolling admission; final places for the September 2026 intake being released,2026 cycle - 2027 TBC,Bachelor's degree; 0-3 years of postgraduate work experience (up to five considered case by case); proof of English. GMAT not stated as mandatory. Application includes a scholarship essay.,likely,no,yes,"ESMT merit-based scholarships (essay-based, awarded to accepted students)",partial,TBC,https://www.esmt.berlin/master-programs/master-innovation-entrepreneurship,https://www.esmt.berlin/master-programs/master-innovation-entrepreneurship,https://www.esmt.berlin/master-programs/master-innovation-entrepreneurship,https://www.esmt.berlin/|https://www.esmt.berlin/master-programs/master-innovation-entrepreneurship,PARTIALLY_VERIFIED,W1-L,2026-08-22,"EUR 36000 total fee with explicitly PARTIAL scholarships only - the worst funding profile of any row on this path. Generic entrepreneurship, no creative-sector content.","Berlin's most credible venture-building master: Summer Entrepreneurship Program, NEXT Accelerator and the Vali Berlin entrepreneurship hub all sit inside the programme, so a music-tech startup could be built and incubated during the degree. Engineering background is normal intake here. Included because 'Entrepreneurship Master Berlin' is a named seed term, but funding-first ranking will punish it hard. No Path J overlap."
L-019,L,Creative Production (Music) MA,"MA (validated by Plymouth Marjon University, UK)","Catalyst - Institute for Creative Arts and Technology, Berlin",private creative-arts institute (described on its site as an officially accredited Berlin higher-education institute),Berlin,Germany,single_site,English,IELTS 6.0 (CEFR B2) or a pass in Catalyst's free 90-minute online English test,12 (full-time) or 24 (part-time),TBC,12056,"EUR 6028 per semester full-time (EUR 3678 per semester part-time), i.e. EUR 12056 per full-time year, plus an enrolment fee of EUR 895 per study year; 3% discount for annual up-front payment.",TBC - September start each year; the site currently shows September 2026,TBC,30 April 2026 (applicants who need a visa); 5 June 2026 (EU/visa-exempt); late applications to 28 August 2026 subject to availability,2026 cycle - 2027 TBC,"Bachelor's degree at honours level (UK 2:1 equivalent) or equivalent professional/life experience, plus a detailed project proposal, a research/academic writing sample and a portfolio.",likely,yes - portfolio plus a detailed self-directed project proposal,TBC,TBC,TBC,TBC,https://www.catalyst-berlin.com/music/course/creative-production-music-masters,https://www.catalyst-berlin.com/music/course/creative-production-music-masters,TBC,https://www.catalyst-berlin.com/|https://www.catalyst-berlin.com/music/course/creative-production-music-masters,PARTIALLY_VERIFIED,W1-L,2026-08-22,"UK-validated (Plymouth Marjon) degree delivered in Berlin; Catalyst states it is an officially accredited Berlin higher-education institute but the exact German status (staatlich anerkannt vs. state-recognised branch delivery) should be confirmed in writing for the visa file. Portfolio + project proposal + writing sample required, and the client's music portfolio is still in progress. The course page states it is not vocational business training, so entrepreneurship content is limited to sustaining an independent practice (funding applications, artist statements, residency proposals).","SELF-DIRECTED ARTISTIC-PRACTICE MASTER - the second half of the Path L definition: you arrive with your own project and the degree is built around sustaining it. For a producer/DJ who wants the master to BE the practice rather than a business school, this is the closest match in Berlin. HEAVY PATH J OVERLAP - Catalyst appears in the Path J lead set as a music-production school; log once, dedupe. Ranked here on the practice-building, not industry-employment, reading."
L-020,L,"Leadership in digitaler Innovation (M.A., weiterbildend) [Leadership in Digital Innovation]",M.A. (weiterbildender Masterstudiengang),"Universitaet der Kuenste Berlin (UdK Berlin), Berlin Career College / Zentralinstitut fuer Weiterbildung",public art university (continuing-education master),Berlin,Germany,single_site,German,not applicable,TBC,TBC,TBC,Not published on the page read; UdK weiterbildende Master normally carry substantial fees.,no - the programme page states it will enrol students for the last time in the summer semester 2026 (Der Master Leadership in digitaler Innovation wird letztmalig zum Sommersemester 2026 Studierende immatrikulieren),closed after the SS2026 intake,n/a - no September 2027 intake,programme discontinued after the 2026 cycle,Weiterbildender Master - normally requires a first degree plus professional experience; details not published on the page read.,unclear,TBC,TBC,TBC,none_found,TBC,https://www.ziw.udk-berlin.de/weiterbildungsangebote/masterstudiengaenge/leadership-in-digitaler-innovation/,https://www.udk-berlin.de/studium/leadership-in-digitaler-innovation/,TBC,https://www.ziw.udk-berlin.de/|https://www.ziw.udk-berlin.de/weiterbildungsangebote/masterstudiengaenge/leadership-in-digitaler-innovation/,VERIFIED,W1-L,2026-08-22,"DISCONTINUED - final matriculation is summer semester 2026, so there is NO September 2027 intake. German-taught. Logged as a definitive negative so no later wave re-investigates it.","Was UdK Berlin's leadership/innovation continuing-education master and the closest thing UdK offered to cultural-innovation management. UdK's remaining Berlin Career College masters are Musiktherapie, Sound Studies and Sonic Arts, and Kulturjournalismus - Sound Studies belongs to Path K/J, Kulturjournalismus is arts-journalism, not entrepreneurship. Conclusion for the orchestrator: UdK Berlin offers NO cultural-entrepreneurship master for a Sept 2027 start."
